Mod:Item:MetaData, Localized Name
tconstruct:materials:50, Creative Modifier
tconstruct:edible:0, Bacon
tconstruct:edible:1, Blue Slimeball
tconstruct:edible:2, Purple Slimeball
tconstruct:edible:3, Coagulated Blood
tconstruct:edible:4, Magma Slimeball
tconstruct:edible:5, Pink Slimeball
tconstruct:edible:10, Monster Jerky
tconstruct:edible:11, Beef Jerky
tconstruct:edible:12, Chicken Jerky
tconstruct:edible:13, Bacon Jerky
tconstruct:edible:14, Mutton Jerky
tconstruct:edible:15, Rabbit Jerky
tconstruct:edible:20, Fish Jerky
tconstruct:edible:21, Salmon Jerky
tconstruct:edible:22, Clownfish Jerky
tconstruct:edible:23, Fugu Jerky
tconstruct:edible:30, Green Gelatinous Slime Drop
tconstruct:edible:31, Blue Gelatinous Slime Drop
tconstruct:edible:32, Purple Gelatinous Slime Drop
tconstruct:edible:33, Coagulated Blood Drop
tconstruct:edible:34, Magma Gelatinous Slime Drop
tconstruct:common_nuggets:0, Copper Nugget
tconstruct:common_nuggets:1, Tin Nugget
tconstruct:common_nuggets:2, Aluminum Nugget
tconstruct:common_nuggets:3, Bronze Nugget
tconstruct:common_nuggets:4, Steel Nugget
tconstruct:common_ingots:0, Copper Ingot
tconstruct:common_ingots:1, Tin Ingot
tconstruct:common_ingots:2, Aluminum Ingot
tconstruct:common_ingots:3, Bronze Ingot
tconstruct:common_ingots:4, Steel Ingot
tconstruct:common_ore:0, Copper Ore
tconstruct:common_ore:1, Tin Ore
tconstruct:common_ore:2, Aluminum Ore
tconstruct:common_metal:0, Block of Copper
tconstruct:common_metal:1, Block of Tin
tconstruct:common_metal:2, Block of Aluminum
tconstruct:common_metal:3, Block of Bronze
tconstruct:common_metal:4, Block of Steel
tconstruct:metal:0, Block of Cobalt
tconstruct:metal:1, Block of Ardite
tconstruct:metal:2, Block of Manyullyn
tconstruct:metal:3, Block of Knightslime
tconstruct:metal:4, Block of Pigiron
tconstruct:metal:6, Silky Block of Jewel
tconstruct:metal:7, Block of Alumite
tconstruct:slime_dirt:0, Green Slimy Dirt
tconstruct:slime_dirt:1, Blue Slimy Dirt
tconstruct:slime_dirt:2, Purple Slimy Dirt
tconstruct:slime_dirt:3, Magma Slimy Dirt
tconstruct:slime_grass:0, Slimy Grass
tconstruct:slime_grass:1, Green Slimy Grass
tconstruct:slime_grass:2, Blue Slimy Grass
tconstruct:slime_grass:3, Purple Slimy Grass
tconstruct:slime_grass:4, Magma Slimy Grass
tconstruct:slime_grass:5, Slimy Grass
tconstruct:slime_grass:6, Green Slimy Grass
tconstruct:slime_grass:7, Blue Slimy Grass
tconstruct:slime_grass:8, Purple Slimy Grass
tconstruct:slime_grass:9, Magma Slimy Grass
tconstruct:slime_grass:10, Slimy Grass
tconstruct:slime_grass:11, Green Slimy Grass
tconstruct:slime_grass:12, Blue Slimy Grass
tconstruct:slime_grass:13, Purple Slimy Grass
tconstruct:slime_grass:14, Magma Slimy Grass
tconstruct:slime_leaves:0, Blue Slimy Leaves
tconstruct:slime_leaves:1, Purple Slimy Leaves
tconstruct:slime_leaves:2, Magma Slimy Leaves
tconstruct:slime_grass_tall:0, Tall Slimy Grass
tconstruct:slime_grass_tall:4, Tall Slimy Grass
tconstruct:slime_grass_tall:8, Tall Slimy Grass
tconstruct:slime_grass_tall:1, Slimy Fern
tconstruct:slime_grass_tall:5, Slimy Fern
tconstruct:slime_grass_tall:9, Slimy Fern
tconstruct:slime_sapling:0, Blue Slime Sapling
tconstruct:slime_sapling:1, Purple Slime Sapling
tconstruct:slime_sapling:2, Magma Slime Sapling
tconstruct:slime_vine_blue_end:0, Blue Slimy Vine
tconstruct:slime_vine_blue_mid:0, Blue Slimy Vine
tconstruct:slime_vine_blue:0, Blue Slimy Vine
tconstruct:slime_vine_purple_end:0, Purple Slimy Vine
tconstruct:slime_vine_purple_mid:0, Purple Slimy Vine
tconstruct:slime_vine_purple:0, Purple Slimy Vine
tconstruct:pattern:0, Blank Pattern
tconstruct:pattern:0, Sharpening Kit Pattern
tconstruct:pattern:0, Arrow Head Pattern
tconstruct:pattern:0, Helmet Core Pattern
tconstruct:pattern:0, Kama Head Pattern
tconstruct:pattern:0, Hand Guard Pattern
tconstruct:pattern:0, Shovel Head Pattern
tconstruct:pattern:0, Armor Trim Pattern
tconstruct:pattern:0, Large Plate Pattern
tconstruct:pattern:0, Large Sword Blade Pattern
tconstruct:pattern:0, Arrow Shaft Pattern
tconstruct:pattern:0, Scythe Head Pattern
tconstruct:pattern:0, Cross Guard Pattern
tconstruct:pattern:0, Axe Head Pattern
tconstruct:pattern:0, Sledge Hammer Head Pattern
tconstruct:pattern:0, Fletching Pattern
tconstruct:pattern:0, Excavator Head Pattern
tconstruct:pattern:0, Shard Pattern
tconstruct:pattern:0, Knife Blade Pattern
tconstruct:pattern:0, Chestplate Core Pattern
tconstruct:pattern:0, Wide Guard Pattern
tconstruct:pattern:0, Polishing Kit Pattern
tconstruct:pattern:0, Leggings Core Pattern
tconstruct:pattern:0, Sign Plate Pattern
tconstruct:pattern:0, Boots Core Pattern
tconstruct:pattern:0, Tough Tool Rod Pattern
tconstruct:pattern:0, Tool Rod Pattern
tconstruct:pattern:0, Pickaxe Head Pattern
tconstruct:pattern:0, Bowstring Pattern
tconstruct:pattern:0, Armor Plates Pattern
tconstruct:pattern:0, Binding Pattern
tconstruct:pattern:0, Hammer Head Pattern
tconstruct:pattern:0, Bowlimb Pattern
tconstruct:pattern:0, Pan Pattern
tconstruct:pattern:0, Sword Blade Pattern
tconstruct:pattern:0, Tough Binding Pattern
tconstruct:pattern:0, Broad Axe Head Pattern
tconstruct:shard:0, Wooden Shard
tconstruct:shard:0, Stone Shard
tconstruct:shard:0, Flint Shard
tconstruct:shard:0, Cactus Shard
tconstruct:shard:0, Bone Shard
tconstruct:shard:0, Obsidian Shard
tconstruct:shard:0, Prismarine Shard
tconstruct:shard:0, End Shard
tconstruct:shard:0, Sponge Shard
tconstruct:shard:0, Firewood Shard
tconstruct:shard:0, Iron Shard
tconstruct:shard:0, Pig Iron Shard
tconstruct:shard:0, Knightslime Shard
tconstruct:shard:0, Slime Shard
tconstruct:shard:0, Slime Shard
tconstruct:shard:0, Magma Slime Shard
tconstruct:shard:0, Aluminum Brass Shard
tconstruct:shard:0, Alumite Shard
tconstruct:shard:0, Netherrack Shard
tconstruct:shard:0, Cobalt Shard
tconstruct:shard:0, Ardite Shard
tconstruct:shard:0, Manyullyn Shard
tconstruct:shard:0, Bloody Bone Shard
tconstruct:shard:0, Copper Shard
tconstruct:shard:0, Bronze Shard
tconstruct:shard:0, Lead Shard
tconstruct:shard:0, Silver Shard
tconstruct:shard:0, Electrum Shard
tconstruct:shard:0, Steel Shard
tconstruct:shard:0, Treated Wood Shard
tconstruct:shard:0, Constantan Shard
tconstruct:shard:0, Dragon Bone Shard
tconstruct:shard:0, Desert Myrmex Chitin Shard
tconstruct:shard:0, Jungle Myrmex Chitin Shard
tconstruct:shard:0, Fire Dragonsteel Shard
tconstruct:shard:0, Ice Dragonsteel Shard
tconstruct:shard:0, Weezer Shard
tconstruct:shard:0, Boron Shard
tconstruct:shard:0, Tough Alloy Shard
tconstruct:shard:0, Hard Carbon Shard
tconstruct:shard:0, Boron Nitride Shard
tconstruct:shard:0, Thorium Shard
tconstruct:shard:0, Uranium Shard
tconstruct:shard:0, Magnesium Shard
tconstruct:shard:0, Chocolate Shard
tconstruct:sharpening_kit:0, Wooden Sharpening Kit
tconstruct:sharpening_kit:0, Stone Sharpening Kit
tconstruct:sharpening_kit:0, Flint Sharpening Kit
tconstruct:sharpening_kit:0, Cactus Sharpening Kit
tconstruct:sharpening_kit:0, Bone Sharpening Kit
tconstruct:sharpening_kit:0, Obsidian Sharpening Kit
tconstruct:sharpening_kit:0, Prismarine Sharpening Kit
tconstruct:sharpening_kit:0, End Sharpening Kit
tconstruct:sharpening_kit:0, Sponge Sharpening Kit
tconstruct:sharpening_kit:0, Firewood Sharpening Kit
tconstruct:sharpening_kit:0, Iron Sharpening Kit
tconstruct:sharpening_kit:0, Pig Iron Sharpening Kit
tconstruct:sharpening_kit:0, Knightslime Sharpening Kit
tconstruct:sharpening_kit:0, Slime Sharpening Kit
tconstruct:sharpening_kit:0, Slime Sharpening Kit
tconstruct:sharpening_kit:0, Magma Slime Sharpening Kit
tconstruct:sharpening_kit:0, Aluminum Brass Sharpening Kit
tconstruct:sharpening_kit:0, Alumite Sharpening Kit
tconstruct:sharpening_kit:0, Netherrack Sharpening Kit
tconstruct:sharpening_kit:0, Cobalt Sharpening Kit
tconstruct:sharpening_kit:0, Ardite Sharpening Kit
tconstruct:sharpening_kit:0, Manyullyn Sharpening Kit
tconstruct:sharpening_kit:0, Bloody Bone Sharpening Kit
tconstruct:sharpening_kit:0, Copper Sharpening Kit
tconstruct:sharpening_kit:0, Bronze Sharpening Kit
tconstruct:sharpening_kit:0, Lead Sharpening Kit
tconstruct:sharpening_kit:0, Silver Sharpening Kit
tconstruct:sharpening_kit:0, Electrum Sharpening Kit
tconstruct:sharpening_kit:0, Steel Sharpening Kit
tconstruct:sharpening_kit:0, Treated Wood Sharpening Kit
tconstruct:sharpening_kit:0, Constantan Sharpening Kit
tconstruct:sharpening_kit:0, Dragon Bone Sharpening Kit
tconstruct:sharpening_kit:0, Desert Myrmex Chitin Sharpening Kit
tconstruct:sharpening_kit:0, Jungle Myrmex Chitin Sharpening Kit
tconstruct:sharpening_kit:0, Fire Dragonsteel Sharpening Kit
tconstruct:sharpening_kit:0, Ice Dragonsteel Sharpening Kit
tconstruct:sharpening_kit:0, Weezer Sharpening Kit
tconstruct:sharpening_kit:0, Boron Sharpening Kit
tconstruct:sharpening_kit:0, Tough Alloy Sharpening Kit
tconstruct:sharpening_kit:0, Hard Carbon Sharpening Kit
tconstruct:sharpening_kit:0, Boron Nitride Sharpening Kit
tconstruct:sharpening_kit:0, Thorium Sharpening Kit
tconstruct:sharpening_kit:0, Uranium Sharpening Kit
tconstruct:sharpening_kit:0, Magnesium Sharpening Kit
tconstruct:sharpening_kit:0, Chocolate Sharpening Kit
tconstruct:pick_head:0, Wooden Pickaxe Head
tconstruct:pick_head:0, Stone Pickaxe Head
tconstruct:pick_head:0, Flint Pickaxe Head
tconstruct:pick_head:0, Cactus Pickaxe Head
tconstruct:pick_head:0, Bone Pickaxe Head
tconstruct:pick_head:0, Obsidian Pickaxe Head
tconstruct:pick_head:0, Prismarine Pickaxe Head
tconstruct:pick_head:0, End Pickaxe Head
tconstruct:pick_head:0, Sponge Pickaxe Head
tconstruct:pick_head:0, Firewood Pickaxe Head
tconstruct:pick_head:0, Iron Pickaxe Head
tconstruct:pick_head:0, Pig Iron Pickaxe Head
tconstruct:pick_head:0, Knightslime Pickaxe Head
tconstruct:pick_head:0, Slime Pickaxe Head
tconstruct:pick_head:0, Slime Pickaxe Head
tconstruct:pick_head:0, Magma Slime Pickaxe Head
tconstruct:pick_head:0, Aluminum Brass Pickaxe Head
tconstruct:pick_head:0, Alumite Pickaxe Head
tconstruct:pick_head:0, Netherrack Pickaxe Head
tconstruct:pick_head:0, Cobalt Pickaxe Head
tconstruct:pick_head:0, Ardite Pickaxe Head
tconstruct:pick_head:0, Manyullyn Pickaxe Head
tconstruct:pick_head:0, Bloody Bone Pickaxe Head
tconstruct:pick_head:0, Copper Pickaxe Head
tconstruct:pick_head:0, Bronze Pickaxe Head
tconstruct:pick_head:0, Lead Pickaxe Head
tconstruct:pick_head:0, Silver Pickaxe Head
tconstruct:pick_head:0, Electrum Pickaxe Head
tconstruct:pick_head:0, Steel Pickaxe Head
tconstruct:pick_head:0, Treated Wood Pickaxe Head
tconstruct:pick_head:0, Constantan Pickaxe Head
tconstruct:pick_head:0, Dragon Bone Pickaxe Head
tconstruct:pick_head:0, Desert Myrmex Chitin Pickaxe Head
tconstruct:pick_head:0, Jungle Myrmex Chitin Pickaxe Head
tconstruct:pick_head:0, Fire Dragonsteel Pickaxe Head
tconstruct:pick_head:0, Ice Dragonsteel Pickaxe Head
tconstruct:pick_head:0, Weezer Pickaxe Head
tconstruct:pick_head:0, Boron Pickaxe Head
tconstruct:pick_head:0, Tough Alloy Pickaxe Head
tconstruct:pick_head:0, Hard Carbon Pickaxe Head
tconstruct:pick_head:0, Boron Nitride Pickaxe Head
tconstruct:pick_head:0, Thorium Pickaxe Head
tconstruct:pick_head:0, Uranium Pickaxe Head
tconstruct:pick_head:0, Magnesium Pickaxe Head
tconstruct:pick_head:0, Chocolate Pickaxe Head
tconstruct:shovel_head:0, Wooden Shovel Head
tconstruct:shovel_head:0, Stone Shovel Head
tconstruct:shovel_head:0, Flint Shovel Head
tconstruct:shovel_head:0, Cactus Shovel Head
tconstruct:shovel_head:0, Bone Shovel Head
tconstruct:shovel_head:0, Obsidian Shovel Head
tconstruct:shovel_head:0, Prismarine Shovel Head
tconstruct:shovel_head:0, End Shovel Head
tconstruct:shovel_head:0, Sponge Shovel Head
tconstruct:shovel_head:0, Firewood Shovel Head
tconstruct:shovel_head:0, Iron Shovel Head
tconstruct:shovel_head:0, Pig Iron Shovel Head
tconstruct:shovel_head:0, Knightslime Shovel Head
tconstruct:shovel_head:0, Slime Shovel Head
tconstruct:shovel_head:0, Slime Shovel Head
tconstruct:shovel_head:0, Magma Slime Shovel Head
tconstruct:shovel_head:0, Aluminum Brass Shovel Head
tconstruct:shovel_head:0, Alumite Shovel Head
tconstruct:shovel_head:0, Netherrack Shovel Head
tconstruct:shovel_head:0, Cobalt Shovel Head
tconstruct:shovel_head:0, Ardite Shovel Head
tconstruct:shovel_head:0, Manyullyn Shovel Head
tconstruct:shovel_head:0, Bloody Bone Shovel Head
tconstruct:shovel_head:0, Copper Shovel Head
tconstruct:shovel_head:0, Bronze Shovel Head
tconstruct:shovel_head:0, Lead Shovel Head
tconstruct:shovel_head:0, Silver Shovel Head
tconstruct:shovel_head:0, Electrum Shovel Head
tconstruct:shovel_head:0, Steel Shovel Head
tconstruct:shovel_head:0, Treated Wood Shovel Head
tconstruct:shovel_head:0, Constantan Shovel Head
tconstruct:shovel_head:0, Dragon Bone Shovel Head
tconstruct:shovel_head:0, Desert Myrmex Chitin Shovel Head
tconstruct:shovel_head:0, Jungle Myrmex Chitin Shovel Head
tconstruct:shovel_head:0, Fire Dragonsteel Shovel Head
tconstruct:shovel_head:0, Ice Dragonsteel Shovel Head
tconstruct:shovel_head:0, Weezer Shovel Head
tconstruct:shovel_head:0, Boron Shovel Head
tconstruct:shovel_head:0, Tough Alloy Shovel Head
tconstruct:shovel_head:0, Hard Carbon Shovel Head
tconstruct:shovel_head:0, Boron Nitride Shovel Head
tconstruct:shovel_head:0, Thorium Shovel Head
tconstruct:shovel_head:0, Uranium Shovel Head
tconstruct:shovel_head:0, Magnesium Shovel Head
tconstruct:shovel_head:0, Chocolate Shovel Head
tconstruct:axe_head:0, Wooden Axe Head
tconstruct:axe_head:0, Stone Axe Head
tconstruct:axe_head:0, Flint Axe Head
tconstruct:axe_head:0, Cactus Axe Head
tconstruct:axe_head:0, Bone Axe Head
tconstruct:axe_head:0, Obsidian Axe Head
tconstruct:axe_head:0, Prismarine Axe Head
tconstruct:axe_head:0, End Axe Head
tconstruct:axe_head:0, Sponge Axe Head
tconstruct:axe_head:0, Firewood Axe Head
tconstruct:axe_head:0, Iron Axe Head
tconstruct:axe_head:0, Pig Iron Axe Head
tconstruct:axe_head:0, Knightslime Axe Head
tconstruct:axe_head:0, Slime Axe Head
tconstruct:axe_head:0, Slime Axe Head
tconstruct:axe_head:0, Magma Slime Axe Head
tconstruct:axe_head:0, Aluminum Brass Axe Head
tconstruct:axe_head:0, Alumite Axe Head
tconstruct:axe_head:0, Netherrack Axe Head
tconstruct:axe_head:0, Cobalt Axe Head
tconstruct:axe_head:0, Ardite Axe Head
tconstruct:axe_head:0, Manyullyn Axe Head
tconstruct:axe_head:0, Bloody Bone Axe Head
tconstruct:axe_head:0, Copper Axe Head
tconstruct:axe_head:0, Bronze Axe Head
tconstruct:axe_head:0, Lead Axe Head
tconstruct:axe_head:0, Silver Axe Head
tconstruct:axe_head:0, Electrum Axe Head
tconstruct:axe_head:0, Steel Axe Head
tconstruct:axe_head:0, Treated Wood Axe Head
tconstruct:axe_head:0, Constantan Axe Head
tconstruct:axe_head:0, Dragon Bone Axe Head
tconstruct:axe_head:0, Desert Myrmex Chitin Axe Head
tconstruct:axe_head:0, Jungle Myrmex Chitin Axe Head
tconstruct:axe_head:0, Fire Dragonsteel Axe Head
tconstruct:axe_head:0, Ice Dragonsteel Axe Head
tconstruct:axe_head:0, Weezer Axe Head
tconstruct:axe_head:0, Boron Axe Head
tconstruct:axe_head:0, Tough Alloy Axe Head
tconstruct:axe_head:0, Hard Carbon Axe Head
tconstruct:axe_head:0, Boron Nitride Axe Head
tconstruct:axe_head:0, Thorium Axe Head
tconstruct:axe_head:0, Uranium Axe Head
tconstruct:axe_head:0, Magnesium Axe Head
tconstruct:axe_head:0, Chocolate Axe Head
tconstruct:broad_axe_head:0, Wooden Broad Axe Head
tconstruct:broad_axe_head:0, Stone Broad Axe Head
tconstruct:broad_axe_head:0, Flint Broad Axe Head
tconstruct:broad_axe_head:0, Cactus Broad Axe Head
tconstruct:broad_axe_head:0, Bone Broad Axe Head
tconstruct:broad_axe_head:0, Obsidian Broad Axe Head
tconstruct:broad_axe_head:0, Prismarine Broad Axe Head
tconstruct:broad_axe_head:0, End Broad Axe Head
tconstruct:broad_axe_head:0, Sponge Broad Axe Head
tconstruct:broad_axe_head:0, Firewood Broad Axe Head
tconstruct:broad_axe_head:0, Iron Broad Axe Head
tconstruct:broad_axe_head:0, Pig Iron Broad Axe Head
tconstruct:broad_axe_head:0, Knightslime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Magma Slime Broad Axe Head
tconstruct:broad_axe_head:0, Aluminum Brass Broad Axe Head
tconstruct:broad_axe_head:0, Alumite Broad Axe Head
tconstruct:broad_axe_head:0, Netherrack Broad Axe Head
tconstruct:broad_axe_head:0, Cobalt Broad Axe Head
tconstruct:broad_axe_head:0, Ardite Broad Axe Head
tconstruct:broad_axe_head:0, Manyullyn Broad Axe Head
tconstruct:broad_axe_head:0, Bloody Bone Broad Axe Head
tconstruct:broad_axe_head:0, Copper Broad Axe Head
tconstruct:broad_axe_head:0, Bronze Broad Axe Head
tconstruct:broad_axe_head:0, Lead Broad Axe Head
tconstruct:broad_axe_head:0, Silver Broad Axe Head
tconstruct:broad_axe_head:0, Electrum Broad Axe Head
tconstruct:broad_axe_head:0, Steel Broad Axe Head
tconstruct:broad_axe_head:0, Treated Wood Broad Axe Head
tconstruct:broad_axe_head:0, Constantan Broad Axe Head
tconstruct:broad_axe_head:0, Dragon Bone Broad Axe Head
tconstruct:broad_axe_head:0, Desert Myrmex Chitin Broad Axe Head
tconstruct:broad_axe_head:0, Jungle Myrmex Chitin Broad Axe Head
tconstruct:broad_axe_head:0, Fire Dragonsteel Broad Axe Head
tconstruct:broad_axe_head:0, Ice Dragonsteel Broad Axe Head
tconstruct:broad_axe_head:0, Weezer Broad Axe Head
tconstruct:broad_axe_head:0, Boron Broad Axe Head
tconstruct:broad_axe_head:0, Tough Alloy Broad Axe Head
tconstruct:broad_axe_head:0, Hard Carbon Broad Axe Head
tconstruct:broad_axe_head:0, Boron Nitride Broad Axe Head
tconstruct:broad_axe_head:0, Thorium Broad Axe Head
tconstruct:broad_axe_head:0, Uranium Broad Axe Head
tconstruct:broad_axe_head:0, Magnesium Broad Axe Head
tconstruct:broad_axe_head:0, Chocolate Broad Axe Head
tconstruct:sword_blade:0, Wooden Sword Blade
tconstruct:sword_blade:0, Stone Sword Blade
tconstruct:sword_blade:0, Flint Sword Blade
tconstruct:sword_blade:0, Cactus Sword Blade
tconstruct:sword_blade:0, Bone Sword Blade
tconstruct:sword_blade:0, Obsidian Sword Blade
tconstruct:sword_blade:0, Prismarine Sword Blade
tconstruct:sword_blade:0, End Sword Blade
tconstruct:sword_blade:0, Sponge Sword Blade
tconstruct:sword_blade:0, Firewood Sword Blade
